id	genre	word1	word2	sent1	sent2	Gold_Complexity	prompt1_answer	prompt2_answer	prompt3_answer	binary_answer1	binary_answer2	binary_answer3	mode_complexity
2087	news	famílias	autoridades	muitas famílias foram ao evento nesse final de semana e os 365 piquetes estavam constantemente lotados, com muito churrasco	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	0	" ""famí"	" ""famí"	 (b)	1	1	0	1
1007	news	declarações	tributação	já sobre wilson santos (psdb), emanuel ressaltou as diversas declarações contrárias ao vlt e disse que sua possível gestão será a vontade de pedro taques	a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual	1	" ""declarações"	" ""declarações"	 (b) 	1	1	0	1
870	news	tentar	responsabilidade	a solução é fazer o que fizemos com rigor administrativo, avaliação de enxugamento da máquina e tentar adequar á nova realidade financeira	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	0	" ""tentar"""	" ""tentar"""	 (b) 	1	1	0	1
355	news	mesa	mecanismo	bolsonaro, então, dirigiu-se à mesa e protestou, gritando e com o dedo em riste, contra a decisão	a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo	0	" ""mecan"	" ""mecan"	 (a) 	1	1	1	1
1148	news	adesivos	autoridades	os advogados de emanuel argumentam que rogers participa ativamente de atos políticos com adesivos do adversário wilson santos (psdb) colados na roupa	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	1	" ""adesivos"""	" ""adesivos"""	 (b) 	1	1	0	1
3396	news	juramento	tributação	de acordo com as investigações, alguns dos envolvidos chegaram a noticiar a realização do batismo ao estado islâmico, conhecido como bayat – juramento de fidelidade exigido pela organização terrorista para o acolhimento de novos membros	a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual	0	" ""juramento"	" ""tributação"	 (b)	1	0	0	0
1759	news	marcação	responsabilidade	ele também comentou a proposta do vereador elias vaz (psb), aprovada em primeira votação na câmara municipal, que estabelece prazo máximo para marcação de consultas e exames no sus	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	" ""marcação"	" ""marcação"	 (b) 	1	1	0	1
1638	news	seleção	ofensa	o atacante hulk, da seleção brasileira, contestou o escritor e disse que ele não demonstra conhecimento da importância da região para o país	o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária	1	" ""ofensa"""	" ""ofensa"""	 (b) 	0	0	0	0
1824	news	grupo	mecanismo	por isso, a empresa resolveu investir na máquina cata moeda prosegur, instala na unidade do alto da xv do grupo	a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo	0	" ""grupo"""	" ""grupo"""	 (a) 	1	1	1	1
3083	news	extremismo	visualizar	demais temas que preocupam pouco os brasileiros são declínio moral (7%), alta do extremismo (3%), terrorismo (2%), imigração (1%), ameaças contra o meio ambiente (4%) e mudança climática (2%)	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	1	" ""extremismo"	" ""extremismo"	 (b) 	1	1	0	1
311	news	referendo	observadores	o acordo será assinado na segunda-feira em cartagena, em um ato que contará com a presença do secretário-geral da onu, ban ki-moon, e depois será submetido a um referendo no dia 2 de outubro	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	1	" ""referend"	" ""referend"	 (b) 	1	1	0	1
622	news	processos	destino	por último, mas não menos importante, o controle dos processos de separação, expedição e entrega da mercadoria deve estar no escopo de ações para redução de fraudes e desvios de mercadoria no comércio eletrônico	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	" ""processos"""	" ""destino"""	 (b) 	1	0	0	0
974	news	padrões	visualizar	eu me recuso a aceitar os padrões	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	0	" ""visualizar"""	" ""padrões"	 (b) 	0	1	0	0
74	news	ofensa	destino	o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	" ""ofensa"""	" ""ofensa"""	 (b)	1	1	0	1
3150	news	aprovação	observadores	o procurador-geral defendeu a atuação do ministério público nas investigações do esquema de corrupção que atuava na petrobras e defendeu a aprovação no congresso nacional do pacote de 10 medidas que têm como objetivo aumentar o rigor no combate à corrupção	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	" ""aprovação"	" ""aprovação"	 (a)	1	1	1	1
1677	news	iminência	autoridades	portanto, estamos na iminência de perder esse legado que é a participação popular, disse a professora à ebc	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	1	" ""iminência"	" ""iminência"	 (b) 	1	1	0	1
2025	news	conhecimento	comitês	o atacante hulk, da seleção brasileira, contestou o escritor e disse que ele não demonstra conhecimento da importância da região para o país	para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias	0	" ""conhecimento"	" ""conhecimento"	 (b) 	1	1	0	1
7	news	observadores	autoridades	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	1	" ""autoridades"""	" ""observadores"	 (b) 	0	1	0	0
2074	news	intérpretes	mecanismo	nos jogos surdolímpicos, os atletas são capazes de competir e interagir entre si livremente, sem a necessidade de intérpretes de língua de sinais	a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo	1	" ""mecan"	" ""mecan"	 (a) 	1	1	1	1
2212	news	parceria	galeria	essa e outras questões serão discutidas a partir de hoje, até a próxima quinta-feira, 15, na caldeirada - comunicação e cultura, evento promovido pela faculdade de comunicação da universidade federal do pará, em parceria com o núcleo de fotografia do centro cultural sesc boulevard	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	" ""parceria"	" ""parceria"	 (a)	1	1	1	1
2053	news	velas	visualizar	ao menor sinal de alerta, parávamos os cânticos, o batuque, apagávamos todas as velas e lamparinas, contínhamos os incorporados	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	0	" ""velas"""	" ""velas"""	 (b) 	1	1	0	1
993	news	decisão	galeria	a ministra se declarou impedida para julgar a ação que pede o pagamento da correção de planos econômicos da década de 1990, porque o pai dela entrou na justiça e seria beneficiado pela decisão do stf	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	" ""decisão"	" ""decisão"	 (b) 	1	1	0	1
1166	news	fundos	comitês	atenta à necessidade de melhorar a transparência dos fundos, a entidade lançará em seu congresso que começa nesta segunda-feira, 12, em florianópolis, o seu primeiro código de governança de investimentos, de adesão voluntária dos fundos	para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias	0	" ""comitês"	" ""fundos"""	 (b) 	0	1	0	0
747	news	recursos	tributação	mesmo com esse crescimento há necessidade de se colocar mais recursos nos municípios	a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual	1	" ""recursos"	" ""recursos"	 (b) 	1	1	0	1
1292	news	item	destino	desde 2009, a proficiência dos participantes do enem nas provas objetivas é calculada por meio da teoria de resposta ao item (tri)	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	" ""item"""	" ""item"" is"	 (b) 	1	1	0	1
1546	news	declarações	tributação	a magistrada determinou ainda a proibição de frequentar qualquer órgão público estadual, exceto para prestar declarações no interesse da autoridade policial, do mpe e do juízo e a monitoração eletrônica	a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual	1	" ""declarações"	" ""declarações"	 (b) 	1	1	0	1
482	news	missões	destino	o oceano de europa é considerado um dos locais mais promissores para ter vida no nosso sistema solar, disse geoff yoder, da diretoria de missões científicas da nasa, em washington (eua)	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	" ""missões"""	" ""missões"""	 (b) 	1	1	0	1
1050	news	procedimentos	responsabilidade	"capinam já respondeu a vários procedimentos na corregedoria da pm e chegou a sofrer prisões administrativas"	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	" ""procedimentos"	" ""procedimentos"	 (b) 	1	1	0	1
2485	news	brevemente	comitês	calos rodrigues termina a nota referindo esperar que muito brevemente se reiniciem os exames efetuados pelo aparelho de tac do hospital sousa martins	para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias	0	" ""comitês"	" ""brevemente"	 (b) 	0	1	0	0
2785	news	acordos	comitês	os ex-funcionários envolvidos firmaram acordos de delação premiada com o grupo especial de delitos econômicos (gedec), do mpe	para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias	0	" ""comitês"	" ""comitês"	 (b) 	0	0	0	0
208	news	ocasião	autoridades	na ocasião os aliados da ditadura ou do regime discricionário como queiram sabendo do quanto às diretas desgastariam a imagem do poder iniciaram uma incrível e maciça infidelidade partidária migrando parte para o pmdb e criando a frente liberal apresentando a nação o pfl	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	1	" ""ocasião"	" ""ocasião"	 (b) 	1	1	0	1
2362	news	tecnologia	galeria	desenvolver políticas públicas para a valorização da leitura na escola e em casa preparar corpo técnico e docente para utilizar novas técnicas de ensino baseada na tecnologia atual	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	" ""tecnologia"	" ""tecnologia"	 (a) 	1	1	1	1
2919	news	número	responsabilidade	ampliar o número de creches	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	0	" ""número"	" ""número"	 (b) 	1	1	0	1
2219	news	parceria	responsabilidade	essa e outras questões serão discutidas a partir de hoje, até a próxima quinta-feira, 15, na caldeirada - comunicação e cultura, evento promovido pela faculdade de comunicação da universidade federal do pará, em parceria com o núcleo de fotografia do centro cultural sesc boulevard	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	" ""parceria"	" ""parceria"	 (b) 	1	1	0	1
1873	news	cotas	visualizar	além de outros dispositivos legais que tratam da inserção da pessoa com deficiência no mercado de trabalho, como a lei 7853/1989, diversas universidades no país já adotam o sistema de cotas	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	1	" ""visualizar"""	" ""visualizar"""	 (b) 	0	0	0	0
1430	news	financiamento	responsabilidade	apenas financiamento de veículos se manteve inalterada	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	" ""financiamento"	" ""financiamento"	 (b) 	1	1	0	1
218	news	ruínas	autoridades	de marketing), pois esta reportagem deu uma boa enfatizada nas fotos dos destroços e detalhando as ruínas do que sobrou da fábrica, o que dependendo de quem ler, pode interpretar que foi descaso por parte da estrela e isso pode gerar uma má impressão, mas sabemos que não é estamos entendendo o objetivo desta matéria	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	1	" ""autoridades"""	" ""ruínas"	 (b) 	0	1	0	0
601	news	volatilidade	observadores	em coletiva de imprensa sobre as ações prioritárias do bc no curto, médio e longo prazo, ele afirmou ainda que a autoridade monetária quer revisar o relacionamento com o tesouro para diminuir a volatilidade dos fluxos	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	1	" ""observadores"	" ""volatil"	 (a)	0	1	1	1
2468	news	troca	ofensa	a demora para a realização da troca está relacionada à correção a um erro	o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária	0	" ""ofensa"""	" ""ofensa"""	 (b) 	0	0	0	0
527	news	consumidores	tributação	próximo à via dutra e à via light, o shopping que leva o nome da cidade contará com uma atmosfera moderna e de qualidade, que trará marcas exclusivas para a região, além de reunir opções de serviço, entretenimento e lazer pensados especialmente para atender as necessidades da clientela local e proporcionar uma experiência única aos consumidores	a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual	0	" ""consumidores"	" ""consumidores"	 (a)	1	1	1	1
529	news	consumidores	ofensa	próximo à via dutra e à via light, o shopping que leva o nome da cidade contará com uma atmosfera moderna e de qualidade, que trará marcas exclusivas para a região, além de reunir opções de serviço, entretenimento e lazer pensados especialmente para atender as necessidades da clientela local e proporcionar uma experiência única aos consumidores	o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária	0	" ""consumidores"	" ""consumidores"	 (b)	1	1	0	1
262	news	todos	destino	capacitar e treinar todos os profissionais de saúde	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	" ""todos"""	" ""todos"""	 (b) 	1	1	0	1
1839	news	explicação	responsabilidade	então, podemos ter nisso a explicação para a crise da água em são paulo	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	" ""responsabilidade"	" ""responsabilidade"	 (b) 	0	0	0	0
1189	news	adesão	ofensa	@@@ já em colorado do oeste, o concorrente do pv, edmilson rodrigues, o edinho da rádio, aposta na adesão de dois grupos comunitários de peso para potencializar sua candidatura	o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária	1	" ""adesão"""	" ""adesão"""	 (b) 	1	1	0	1
2453	news	criação	visualizar	a pma foi ao local nesse domingo (11) e verificou a criação e manutenção de 15 animais domésticos da espécie galo-índio (gallus gallus domesticus) em espaço inadequado	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	1	" ""criação"""	" ""criação"""	 (b) 	1	1	0	1
696	news	problemas	comitês	na hora da reunião a gente senta e coloca todos os problemas e decide o que fazer junto com a comunidade	para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias	0	" ""comitês"	" ""comitês"	 (a) 	0	0	1	0
1745	news	organizações	comitês	as organizações terroristas se valiam das facilidades de transferência de dinheiro para financiar grupos em vários lugares do mundo	para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias	0	" ""comitês"	" ""comitês"	 (b) 	0	0	0	0
3393	news	juramento	visualizar	de acordo com as investigações, alguns dos envolvidos chegaram a noticiar a realização do batismo ao estado islâmico, conhecido como bayat – juramento de fidelidade exigido pela organização terrorista para o acolhimento de novos membros	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	1	" ""juramento"	" ""juramento"	 (b) is	1	1	0	1
3222	news	violação	galeria	o cnj (conselho nacional de justiça) abriu investigação para aferir eventual violação de deveres funcionais pelo desembargador ivan sartori, do tribunal de justiça de são paulo	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	" ""violação"	" ""violação"	 (a)	1	1	1	1
1971	news	superfície	destino	a empresa fez uma extensa apresentação sobre o processo avançado de polimento que fez na superfície do dispositivo para garantir o acabamento elegante	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	" ""superfí"	" ""superfí"	 (b) 	1	1	0	1
3001	news	impunidade	destino	ainda na tribuna da câmara, lamachia afirmou que a oab tem sido chamada como nunca a participar do debate nacional e afirmou o compromisso da instituição com o combate à corrupção e à impunidade	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	1	" ""impunidade"	" ""impunidade"	 (b) 	1	1	0	1
2931	news	mundo	destino	antes do amanhecer deste domingo, cerca de 2 milhões de peregrinos muçulmanos de todo lugar do mundo começaram a subir o monte arafat nos arredores de meca, onde o profeta maomé fez seu último sermão, cerca de 1	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	" ""mundo"""	" ""mundo"""	 (b) 	1	1	0	1
2512	news	segurança	galeria	5º, liv), corresponde, portanto, à essência da soberania do plenário, ou seja, do poder do colegiado pleno de modificar a escolha lavrada pelos responsáveis por provocar a competência disciplinar da câmara, alegou wellington roberto ao ingressar com o mandado de segurança	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	" ""segurança"	" ""segurança"	 (b) 	1	1	0	1
2875	news	deficiências	comitês	contratar profissionais especializados nas clinicas de maior demanda montagem de serviço de atendimento domiciliar para pessoas idosas, portadoras de deficiências e necessidades especiais criar samu	para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias	0	" ""comitês"	" ""comitês"	 (b) 	0	0	0	0
390	news	famílias	responsabilidade	a adesão de tunicão fortalece o tom de maturidade e seriedade administrativa defendidos por cesar e marcos, além de somar com as centenas de famílias e lideranças populares que estão, a cada dia, aderindo à campanha pela libertação de milagres	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	0	" ""famí"	" ""famí"	 (b) 	1	1	0	1
1464	news	terrorismo	mecanismo	também pediu aos americanos que abracem a diversidade dos estados unidos e não permitam que o terrorismo divida o país	a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo	0	" ""mecan"	" ""mecan"	 (a) 	1	1	1	1
2045	news	implementação	comitês	o ministério da educação (mec) publicou na edição desta terça-feira, 11 de outubro, do diário oficial da união (dou) a portaria que institui o programa de fomento e implementação do tempo integral no ensino médio das escolas públicas	para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias	1	" ""implementação"""	" ""implementação"""	 (b) 	1	1	0	1
833	news	mandato	galeria	a expectativa é com relação à presença de parlamentares suficientes para ter quórum e os votos necessários para cassar o mandato de cunha, que não terá direito a voto	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	" ""mandato"""	" ""mandato"""	 (b) 	1	1	0	1
1219	news	emitir	ofensa	o candidato ou partido ainda precisa emitir um recibo diretamente do sistema de prestação de contas eleitorais, do tse, para cada contribuição	o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária	0	" ""emitir"""	" ""emitir"""	 (b) 	1	1	0	1
967	news	instrumentos	tributação	a lei, cujo projeto será discutido na audiência, pretende regulamentar instrumentos para que o proprietário do solo urbano não edificado, subutilizado ou não utilizado promova o seu adequado aproveitamento	a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual	0	" ""instrumentos"""	" ""tributação"	 (a)	1	0	1	1
2352	news	identificadores	galeria	a adulteração de sinais identificadores de veículos e a falsificação de documentos são dois ramos de alta rentabilidade às quadrilhas	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	" ""identificadores"	" ""identificadores"	 (a) 	1	1	1	1
818	news	reconsideração	autoridades	indefiro o pedido de reconsideração formulado pelo advogado do autuado, que requereu a concessão da liberdade com a aplicação de medidas cautelares diversas da prisão	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	1	" ""reconsider"	" ""reconsider"	 (b) 	1	1	0	1
2743	news	condolências	visualizar	o presidente norte-americano barack obama terá a oportunidade de oferecer suas condolências pessoais para duterte, em uma reunião entre os dois líderes paralela ao evento que reúne as nações do sudeste asiático no laos, na próxima semana, disse price	foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem	1	" ""visualizar"""	" ""visualizar"""	 (b) 	0	0	0	0
3087	news	extremismo	autoridades	demais temas que preocupam pouco os brasileiros são declínio moral (7%), alta do extremismo (3%), terrorismo (2%), imigração (1%), ameaças contra o meio ambiente (4%) e mudança climática (2%)	a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano	1	" ""extremismo"	" ""extremismo"	 (b) 	1	1	0	1
2192	news	conformidade	galeria	a cpa é o órgão responsável pela coordenação, condução e articulação do processo interno de autoavaliação institucional do ifmg, em conformidade com a lei n° 10	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	" ""conformidade"	" ""conformidade"	 (a)	1	1	1	1
