id	word1	word2	sent1	sent2	Gold_Complexity	prompt1_answer	prompt2_answer	prompt3_answer	prompt4_answer	prompt5_answer	prompt6_answer	prompt7_answer	binary_answer1	binary_answer2	binary_answer3	binary_answer4	binary_answer5	binary_answer6	binary_answer7	mode_complexity
37	mecanismo	observadores	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	1	me	me	me	me	me	me	(b).	1	1	1	1	1	1	1	1
38	mecanismo	destino	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	1	me	me	me	me	me	me	(b).	1	1	1	1	1	1	1	1
39	mecanismo	galeria	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	1	me	me	me	me	me	me	(b).	1	1	1	1	1	1	1	1
40	mecanismo	visualizar	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	1	me	me	visual	visual	me	visual	(b).	1	1	1	1	1	1	1	1
41	mecanismo	comitês	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	0	me	me	me	me	mecanism	me	(b).	1	1	1	1	1	1	1	1
42	mecanismo	tributação	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	1	me	me	me	me	me	me	(b).	1	1	1	1	1	1	1	1
43	mecanismo	autoridades	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	1	me	me	me	me	me	me	(b).	1	1	1	1	1	1	1	1
44	mecanismo	ofensa	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	1	me	me	me	of	me	me	(b).	1	1	1	1	1	1	1	1
45	mecanismo	responsabilidade	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	mecanism	mecanism	mecanism	mechanism	mecanism	mecanism	(b).	1	1	1	1	1	1	1	1
46	comitês	observadores	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	1							(b).	1	1	1	1	1	1	1	1
47	comitês	destino	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	1		Destin	Destin			Destin	(b).	1	1	1	1	1	1	1	1
48	comitês	galeria	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	1							(b).	1	1	1	1	1	1	1	1
49	comitês	visualizar	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	1	visual	visual	visual	visual	visual	visual	(b).	1	1	1	1	1	1	1	1
50	comitês	mecanismo	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	1	me	me	me	me	me	me	(b).	1	1	1	1	1	1	1	1
51	comitês	tributação	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	1							(b).	1	1	1	1	1	1	1	1
52	comitês	autoridades	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	1	auto	auto	auto	auto	auto	auto	(b).	1	1	1	1	1	1	1	1
53	comitês	ofensa	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	1	of		of	of	of	of	(b).	1	1	1	1	1	1	1	1
54	comitês	responsabilidade	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	responsabil	responsabil	responsabil	responsibility	responsabil	responsabil	(b).	1	1	1	1	1	1	1	1
55	tributação	observadores	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	1							(b).	1	1	1	1	1	1	1	1
56	tributação	destino	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	1	Destin	Destin	Destin		Destin	Destin	(b).	1	1	1	1	1	1	1	1
57	tributação	galeria	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	1	gal	gal			gal	Gal	(b).	1	1	1	1	1	1	1	1
58	tributação	visualizar	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	1	visual	visual	visual	visual	visual	visual	(b).	1	1	1	1	1	1	1	1
59	tributação	mecanismo	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	0	me	me	me	me	me	me	(b).	1	1	1	1	1	1	1	1
60	tributação	comitês	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	0							(b).	1	1	1	1	1	1	1	1
61	tributação	autoridades	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	1	auto	auto	auto	auto	auto	auto	(b).	1	1	1	1	1	1	1	1
62	tributação	ofensa	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	1	of	of	of	of	of	of	(b).	1	1	1	1	1	1	1	1
63	tributação	responsabilidade	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	responsabil	responsabil	responsabil		responsabil		(b).	1	1	1	1	1	1	1	1
64	autoridades	observadores	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	0	auto	auto	auto	auto	auto	auto	(b).	1	1	1	1	1	1	1	1
65	autoridades	destino	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	0	destination	destination	destination	destination	destination	destination	(b).	1	1	1	1	1	1	1	1
66	autoridades	galeria	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	0	gal	gal	gal	Gal	gal	Gal	(b).	1	1	1	1	1	1	1	1
67	autoridades	visualizar	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	1	visual	visual	visual	visual	visual	visual	(b).	1	1	1	1	1	1	1	1
68	autoridades	mecanismo	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	0	me	me	me	me	me	me	(b).	1	1	1	1	1	1	1	1
69	autoridades	comitês	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	0	auto	auto	auto	auto	auto	auto	(b).	1	1	1	1	1	1	1	1
70	autoridades	tributação	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	0	auto	auto	auto	auto	auto	auto	(b).	1	1	1	1	1	1	1	1
71	autoridades	ofensa	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	0	auto	auto	of	of	of	of	(b).	1	1	1	1	1	1	1	1
72	autoridades	responsabilidade	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	responsabil	responsabil	responsabil	responsabil	responsabil	responsabil	(b).	1	1	1	1	1	1	1	1
73	ofensa	observadores	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	0				of	of	of	(b).	1	1	1	1	1	1	1	1
74	ofensa	destino	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	0	of	of	of	of	of	destin	(b).	1	1	1	1	1	1	1	1
75	ofensa	galeria	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	1	of	of	of	of	of	of	(b).	1	1	1	1	1	1	1	1
76	ofensa	visualizar	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	1	visual	visual	visual	visual	visual	visual	(b).	1	1	1	1	1	1	1	1
77	ofensa	mecanismo	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	0	me	me	me	of	me	me	(b).	1	1	1	1	1	1	1	1
