id	word1	word2	sent1	sent2	Gold_Complexity	prompt1_answer	prompt2_answer	prompt3_answer	prompt4_answer	prompt5_answer	prompt6_answer	prompt7_answer	binary_answer1	binary_answer2	binary_answer3	binary_answer4	binary_answer5	binary_answer6	binary_answer7	mode_complexity
12	fate	view	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	"Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia."	1	fate	fate	view	fate	fate	fate	(b).	1	1	0	0	0	0	1	0
13	fate	mechanism	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	"Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders."	0	mechanism	mechanism	mechanism	mechanism	mechanism	mechanism	(b).	0	0	0	1	1	1	1	1
14	fate	committees	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	0	committee	committee	committee	committee	committee	committee	(b).	1	1	1	1	1	1	1	1
15	fate	taxation	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	"According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation."	0	tax	tax	tax	tax	tax	tax	(b).	1	1	1	1	1	1	1	1
16	fate	authorities	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	"According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion."	0	authority	authority	authority	authority	authority	authority	(b).	1	1	1	1	1	1	1	1
17	fate	offence	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	"More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence."	1	death	fate	death	death	death	offense	(b).	1	1	1	1	1	1	1	1
18	fate	accountability	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	"This is designed to ensure greater legitimacy, greater accountability and more efficiency of public authorities in the democratic system."	0	fate	fate	fate	account	fate	fate	(b).	1	1	1	1	0	0	1	1
19	gallery	observers	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	observers	observers	observers	gallery	gallery	gallery	(b).	0	0	0	0	0	0	1	0
20	gallery	fate	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	gallery	gallery	gallery	gallery	gallery	gallery	(b).	1	1	1	0	0	0	1	1
21	gallery	view	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	"Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia."	1	view	view	view	view	view	view	(b).	0	0	0	1	1	1	1	1
22	gallery	mechanism	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	"Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders."	1	mechanism	mechanism	mechanism	mechanism	mechanism	mechanism	(b).	0	0	0	1	1	1	1	1
23	gallery	committees	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	1	committee	committee	committee	committee	committee	committee	(b).	1	1	1	1	1	1	1	1
24	gallery	taxation	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	"According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation."	1	tax	tax	tax	tax	tax	tax	(b).	1	1	1	1	1	1	1	1
25	gallery	authorities	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	"According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion."	1	galleries	galleries	galleries	gallery	galleries	galleries	(b).	1	1	1	0	1	1	1	1
26	gallery	offence	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	"More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence."	1	gallery	gallery	gallery	gallery	gallery	gallery	(b).	1	1	1	0	0	0	1	1
27	gallery	accountability	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	"This is designed to ensure greater legitimacy, greater accountability and more efficiency of public authorities in the democratic system."	0	accounting	accounting	accounting	accounting	gallery	accounting	(b).	1	1	1	1	0	1	1	1
28	view	observers	"Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	0	observe	observers	observers	observe	observe	observe	(b).	1	0	0	1	1	1	1	1
29	view	fate	"Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	0	fate	fate	fate	view	fate	fate	(b).	0	0	0	0	1	1	1	0
30	view	gallery	"Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	gallery	view	view	view	gallery	gallery	(b).	0	1	1	0	1	1	1	1
31	view	mechanism	"Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia."	"Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders."	0	mechanism	mechanism	mechanism	mechanism	mechanism	mechanism	(b).	0	0	0	1	1	1	1	1
32	view	committees	"Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia."	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	0	committee	committee	committee	committee	committee	committee	(b).	1	1	1	1	1	1	1	1
33	view	taxation	"Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia."	"According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation."	0	tax	tax	tax	tax	tax	tax	(b).	1	1	1	1	1	1	1	1
34	view	authorities	"Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia."	"According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion."	0	authority	view	authority	authority	authority	authority	(b).	1	1	1	1	1	1	1	1
35	view	offence	"Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia."	"More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence."	0	view	view	view	view	view	view	(b).	1	1	1	0	0	0	1	1
36	view	accountability	"Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia."	"This is designed to ensure greater legitimacy, greater accountability and more efficiency of public authorities in the democratic system."	0	view	view	view	view	account	account	(b).	1	1	1	0	1	1	1	1
37	mechanism	observers	"Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	mechanism	mechanism	observe	mechanism	mechanism	mechanism	(b).	1	1	1	0	0	0	1	1
38	mechanism	fate	"Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	mechanism	mechanism	mechanism	mechanism	mechanism	mechanism	(b).	1	1	1	0	0	0	1	1
39	mechanism	gallery	"Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	mechanism	mechanism	mechanism	mechanism	mechanism	mechanism	(b).	1	1	1	0	0	0	1	1
40	mechanism	view	"Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders."	"Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia."	1	mechanism	mechanism	mechanism	mechanism	mechanism	mechanism	(b).	1	1	1	0	0	0	1	1
41	mechanism	committees	"Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders."	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	1	mechanism	mechanism	mechanism	mechanism	mechanism	mechanism	(b).	1	1	1	0	0	0	1	1
42	mechanism	taxation	"Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders."	"According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation."	1	mechanism	mechanism	mechanism	mechanism	mechanism	mechanism	(b).	1	1	1	0	0	0	1	1
43	mechanism	authorities	"Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders."	"According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion."	1	mechanism	mechanism	mechanism	mechanism	mechanism	mechanism	(b).	1	1	1	0	0	0	1	1
44	mechanism	offence	"Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders."	"More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence."	1	mechanism	mechanism	mechanism	mechanism	mechanism	mechanism	(b).	1	1	1	0	0	0	1	1
45	mechanism	accountability	"Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders."	"This is designed to ensure greater legitimacy, greater accountability and more efficiency of public authorities in the democratic system."	0	mechanism	mechanism	mechanism	mechanism	mechanism	mechanism	(b).	1	1	1	0	0	0	1	1
46	committees	observers	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	observe	observers	observe	committee	committee	committee	(b).	1	0	1	1	1	1	1	1
47	committees	fate	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	committee	committee	committee	committee	committee	committee	(b).	1	1	1	1	1	1	1	1
48	committees	gallery	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	committee	committee	committee	committee	committee	committee	(b).	1	1	1	1	1	1	1	1
49	committees	view	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	"Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia."	1	committee	committee	committee	committee	committee	committee	(b).	1	1	1	1	1	1	1	1
50	committees	mechanism	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	"Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders."	1	mechanism	mechanism	mechanism	committee	mechanism	mechanism	(b).	0	0	0	1	1	1	1	1
51	committees	taxation	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	"According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation."	1	committee	committee	committee	committee	committee	committee	(b).	1	1	1	1	1	1	1	1
52	committees	authorities	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	"According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion."	1	committee	committee	committee	committee	committee	committee	(b).	1	1	1	1	1	1	1	1
53	committees	offence	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	"More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence."	1	committee	committee	committee	committee	committee	committee	(b).	1	1	1	1	1	1	1	1
54	committees	accountability	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	"This is designed to ensure greater legitimacy, greater accountability and more efficiency of public authorities in the democratic system."	0	accountability	accountability	accountability	committee	accountability	committee	(b).	0	0	0	1	1	1	1	1
55	taxation	observers	"According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	observers	observers	observers	tax	observers	observers	(b).	0	0	0	1	1	1	1	1
56	taxation	fate	"According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	tax	tax	tax	tax	tax	tax	(b).	1	1	1	1	1	1	1	1
57	taxation	gallery	"According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	tax	tax	tax	tax	tax	tax	(b).	1	1	1	1	1	1	1	1
58	taxation	view	"According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation."	"Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia."	1	tax	tax	tax	tax	tax	tax	(b).	1	1	1	1	1	1	1	1
59	taxation	mechanism	"According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation."	"Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders."	1	mechanism	mechanism	mechanism	mechanism	mechanism	mechanism	(b).	0	0	0	1	1	1	1	1
60	taxation	committees	"According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation."	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	1	committee	committee	committee	committee	committee	committee	(b).	1	1	1	1	1	1	1	1
61	taxation	authorities	"According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation."	"According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion."	1	tax	tax	tax	tax	tax	tax	(b).	1	1	1	1	1	1	1	1
62	taxation	offence	"According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation."	"More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence."	1	tax	tax	tax	tax	tax	tax	(b).	1	1	1	1	1	1	1	1
63	taxation	accountability	"According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation."	"This is designed to ensure greater legitimacy, greater accountability and more efficiency of public authorities in the democratic system."	0	tax	tax	tax	tax	tax	tax	(b).	1	1	1	1	1	1	1	1
64	authorities	observers	"According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	observe	observe	observe	authority	observe	observe	(b).	1	1	1	1	1	1	1	1
65	authorities	fate	"According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	authority	authority	authority	authority	authority	authority	(b).	1	1	1	1	1	1	1	1
66	authorities	gallery	"According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	galleries	galleries	galleries	galleries	galleries	galleries	(b).	1	1	1	1	1	1	1	1
67	authorities	view	"According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion."	"Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia."	1	view	view	view	authority	authority	authority	(b).	0	0	0	1	1	1	1	1
68	authorities	mechanism	"According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion."	"Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders."	0	mechanism	mechanism	mechanism	mechanism	mechanism	mechanism	(b).	0	0	0	1	1	1	1	1
69	authorities	committees	"According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion."	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	0	committee	committee	committee	committee	committee	committee	(b).	1	1	1	1	1	1	1	1
70	authorities	taxation	"According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion."	"According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation."	0	tax	tax	tax	tax	tax	tax	(b).	1	1	1	1	1	1	1	1
71	authorities	offence	"According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion."	"More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence."	1	offen	offen	authority	authority	authority	authority	(b).	1	1	1	1	1	1	1	1
72	authorities	accountability	"According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion."	"This is designed to ensure greater legitimacy, greater accountability and more efficiency of public authorities in the democratic system."	0	accountability	accountability	accountability	authority	authority	authority	(b).	0	0	0	1	1	1	1	1
73	offence	observers	"More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	0	observe	observe	observe	observe	observe	observe	(b).	1	1	1	1	1	1	1	1
74	offence	fate	"More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	0	death	death	death		death	fate	(b).	1	1	1	1	1	1	1	1
75	offence	gallery	"More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	gallery	gallery	gallery	gallery	gallery	gallery	(b).	0	0	0	1	1	1	1	1
76	offence	view	"More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence."	"Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia."	1	view	view	view	view	view	view	(b).	0	0	0	1	1	1	1	1
77	offence	mechanism	"More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence."	"Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders."	0	mechanism	mechanism	mechanism	mechanism	mechanism	mechanism	(b).	0	0	0	1	1	1	1	1
78	offence	committees	"More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence."	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	0	committee	committee	committee	committee	committee	committee	(b).	1	1	1	1	1	1	1	1
79	offence	taxation	"More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence."	"According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation."	0	tax	tax	tax	tax	tax	tax	(b).	1	1	1	1	1	1	1	1
80	offence	authorities	"More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence."	"According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion."	0	authority	authority	authority	authority	authority	authority	(b).	1	1	1	1	1	1	1	1
